cube_id,poly_id,face,cube_x,cube_y,poly_x0,poly_y0,poly_x1,poly_y1,poly_x2,poly_y2,poly_x3,poly_y3,plot_x,plot_y,dim_x,dim_y,r,g,b,mask_filename,render_type,render_obj_id,scale,align_vert,align_horiz,panel_base_filename
8,8,south,4,5,284,62,319,62,319,97,284,97,292,87,17,9,255,255,153,008.png,sprite,46,50.0,bottom,center,46_004
8,8,south,4,5,284,62,319,62,319,97,284,97,292,90,17,6,255,255,153,008.png,sprite,43,50.0,bottom,center,43_004
8,8,south,4,5,284,62,319,62,319,97,284,97,293,62,20,9,255,255,153,008.png,sprite,23,100.0,top,center,23_004
8,8,south,4,5,284,62,319,62,319,97,284,97,293,70,18,26,255,255,153,008.png,sprite,51,75.0,bottom,center,51_004
8,8,south,4,5,284,62,319,62,319,97,284,97,294,88,14,6,255,255,153,008.png,sprite,49,50.0,bottom,center,49_004
8,8,south,4,5,284,62,319,62,319,97,284,97,295,70,15,26,255,255,153,008.png,sprite,52,75.0,bottom,center,52_004
8,8,south,4,5,284,62,319,62,319,97,284,97,295,84,14,12,255,255,153,008.png,sprite,42,50.0,bottom,center,42_004
8,8,south,4,5,284,62,319,62,319,97,284,97,295,90,13,6,255,255,153,008.png,sprite,48,50.0,bottom,center,48_004
8,8,south,4,5,284,62,319,62,319,97,284,97,296,83,9,13,255,255,153,008.png,sprite,50,50.0,bottom,center,50_004
8,8,south,4,5,284,62,319,62,319,97,284,97,296,85,10,11,255,255,153,008.png,sprite,21,50.0,bottom,center,21_004
8,8,south,4,5,284,62,319,62,319,97,284,97,296,85,10,11,255,255,153,008.png,sprite,24,50.0,bottom,center,24_004
8,8,south,4,5,284,62,319,62,319,97,284,97,296,86,13,10,255,255,153,008.png,sprite,44,50.0,bottom,center,44_004
7,7,south,3,5,248,62,284,62,284,97,248,97,256,75,19,21,223,255,153,007.png,sprite,20,75.0,bottom,center,20_004
7,7,south,3,5,248,62,284,62,284,97,248,97,256,81,17,15,223,255,153,007.png,sprite,41,50.0,bottom,center,41_004
7,7,south,3,5,248,62,284,62,284,97,248,97,256,85,16,11,223,255,153,007.png,sprite,22,50.0,bottom,center,22_004
7,7,south,3,5,248,62,284,62,284,97,248,97,256,85,17,11,223,255,153,007.png,sprite,45,50.0,bottom,center,45_004
7,7,south,3,5,248,62,284,62,284,97,248,97,256,86,17,9,223,255,153,007.png,sprite,47,50.0,bottom,center,47_004
7,7,south,3,5,248,62,284,62,284,97,248,97,256,87,17,9,223,255,153,007.png,sprite,40,50.0,bottom,center,40_004
7,7,south,3,5,248,62,284,62,284,97,248,97,256,87,17,9,223,255,153,007.png,sprite,46,50.0,bottom,center,46_004
7,7,south,3,5,248,62,284,62,284,97,248,97,256,90,17,6,223,255,153,007.png,sprite,43,50.0,bottom,center,43_004
7,7,south,3,5,248,62,284,62,284,97,248,97,257,62,20,9,223,255,153,007.png,sprite,23,100.0,top,center,23_004
7,7,south,3,5,248,62,284,62,284,97,248,97,257,70,18,26,223,255,153,007.png,sprite,51,75.0,bottom,center,51_004
7,7,south,3,5,248,62,284,62,284,97,248,97,258,88,14,6,223,255,153,007.png,sprite,49,50.0,bottom,center,49_004
7,7,south,3,5,248,62,284,62,284,97,248,97,259,70,15,26,223,255,153,007.png,sprite,52,75.0,bottom,center,52_004
7,7,south,3,5,248,62,284,62,284,97,248,97,259,84,14,12,223,255,153,007.png,sprite,42,50.0,bottom,center,42_004
7,7,south,3,5,248,62,284,62,284,97,248,97,259,90,13,6,223,255,153,007.png,sprite,48,50.0,bottom,center,48_004
7,7,south,3,5,248,62,284,62,284,97,248,97,260,83,9,13,223,255,153,007.png,sprite,50,50.0,bottom,center,50_004
7,7,south,3,5,248,62,284,62,284,97,248,97,260,85,10,11,223,255,153,007.png,sprite,21,50.0,bottom,center,21_004
7,7,south,3,5,248,62,284,62,284,97,248,97,260,85,10,11,223,255,153,007.png,sprite,24,50.0,bottom,center,24_004
7,7,south,3,5,248,62,284,62,284,97,248,97,260,86,13,10,223,255,153,007.png,sprite,44,50.0,bottom,center,44_004
6,6,south,2,5,213,62,248,62,248,97,213,97,221,75,19,21,191,255,153,006.png,sprite,20,75.0,bottom,center,20_004
6,6,south,2,5,213,62,248,62,248,97,213,97,221,81,17,15,191,255,153,006.png,sprite,41,50.0,bottom,center,41_004
6,6,south,2,5,213,62,248,62,248,97,213,97,221,85,16,11,191,255,153,006.png,sprite,22,50.0,bottom,center,22_004
6,6,south,2,5,213,62,248,62,248,97,213,97,221,85,17,11,191,255,153,006.png,sprite,45,50.0,bottom,center,45_004
6,6,south,2,5,213,62,248,62,248,97,213,97,221,86,17,9,191,255,153,006.png,sprite,47,50.0,bottom,center,47_004
6,6,south,2,5,213,62,248,62,248,97,213,97,221,87,17,9,191,255,153,006.png,sprite,40,50.0,bottom,center,40_004
6,6,south,2,5,213,62,248,62,248,97,213,97,221,87,17,9,191,255,153,006.png,sprite,46,50.0,bottom,center,46_004
6,6,south,2,5,213,62,248,62,248,97,213,97,221,90,17,6,191,255,153,006.png,sprite,43,50.0,bottom,center,43_004
6,6,south,2,5,213,62,248,62,248,97,213,97,222,62,20,9,191,255,153,006.png,sprite,23,100.0,top,center,23_004
6,6,south,2,5,213,62,248,62,248,97,213,97,222,70,18,26,191,255,153,006.png,sprite,51,75.0,bottom,center,51_004
6,6,south,2,5,213,62,248,62,248,97,213,97,223,88,14,6,191,255,153,006.png,sprite,49,50.0,bottom,center,49_004
6,6,south,2,5,213,62,248,62,248,97,213,97,224,70,15,26,191,255,153,006.png,sprite,52,75.0,bottom,center,52_004
6,6,south,2,5,213,62,248,62,248,97,213,97,224,84,14,12,191,255,153,006.png,sprite,42,50.0,bottom,center,42_004
6,6,south,2,5,213,62,248,62,248,97,213,97,224,90,13,6,191,255,153,006.png,sprite,48,50.0,bottom,center,48_004
6,6,south,2,5,213,62,248,62,248,97,213,97,225,83,9,13,191,255,153,006.png,sprite,50,50.0,bottom,center,50_004
6,6,south,2,5,213,62,248,62,248,97,213,97,225,85,10,11,191,255,153,006.png,sprite,21,50.0,bottom,center,21_004
6,6,south,2,5,213,62,248,62,248,97,213,97,225,85,10,11,191,255,153,006.png,sprite,24,50.0,bottom,center,24_004
6,6,south,2,5,213,62,248,62,248,97,213,97,225,86,13,10,191,255,153,006.png,sprite,44,50.0,bottom,center,44_004
5,5,south,1,5,177,62,213,62,213,97,177,97,185,75,19,21,159,255,153,005.png,sprite,20,75.0,bottom,center,20_004
5,5,south,1,5,177,62,213,62,213,97,177,97,185,81,17,15,159,255,153,005.png,sprite,41,50.0,bottom,center,41_004
5,5,south,1,5,177,62,213,62,213,97,177,97,185,85,16,11,159,255,153,005.png,sprite,22,50.0,bottom,center,22_004
5,5,south,1,5,177,62,213,62,213,97,177,97,185,85,17,11,159,255,153,005.png,sprite,45,50.0,bottom,center,45_004
5,5,south,1,5,177,62,213,62,213,97,177,97,185,86,17,9,159,255,153,005.png,sprite,47,50.0,bottom,center,47_004
5,5,south,1,5,177,62,213,62,213,97,177,97,185,87,17,9,159,255,153,005.png,sprite,40,50.0,bottom,center,40_004
5,5,south,1,5,177,62,213,62,213,97,177,97,185,87,17,9,159,255,153,005.png,sprite,46,50.0,bottom,center,46_004
5,5,south,1,5,177,62,213,62,213,97,177,97,185,90,17,6,159,255,153,005.png,sprite,43,50.0,bottom,center,43_004
5,5,south,1,5,177,62,213,62,213,97,177,97,186,62,20,9,159,255,153,005.png,sprite,23,100.0,top,center,23_004
5,5,south,1,5,177,62,213,62,213,97,177,97,186,70,18,26,159,255,153,005.png,sprite,51,75.0,bottom,center,51_004
5,5,south,1,5,177,62,213,62,213,97,177,97,187,88,14,6,159,255,153,005.png,sprite,49,50.0,bottom,center,49_004
5,5,south,1,5,177,62,213,62,213,97,177,97,188,70,15,26,159,255,153,005.png,sprite,52,75.0,bottom,center,52_004
5,5,south,1,5,177,62,213,62,213,97,177,97,188,84,14,12,159,255,153,005.png,sprite,42,50.0,bottom,center,42_004
5,5,south,1,5,177,62,213,62,213,97,177,97,188,90,13,6,159,255,153,005.png,sprite,48,50.0,bottom,center,48_004
5,5,south,1,5,177,62,213,62,213,97,177,97,189,83,9,13,159,255,153,005.png,sprite,50,50.0,bottom,center,50_004
5,5,south,1,5,177,62,213,62,213,97,177,97,189,85,10,11,159,255,153,005.png,sprite,21,50.0,bottom,center,21_004
5,5,south,1,5,177,62,213,62,213,97,177,97,189,85,10,11,159,255,153,005.png,sprite,24,50.0,bottom,center,24_004
5,5,south,1,5,177,62,213,62,213,97,177,97,189,86,13,10,159,255,153,005.png,sprite,44,50.0,bottom,center,44_004
